
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.41219 2.12173 2.65543 -1.72505 1.22264 0.167089 -0.798256 0.0858124 -0.582821 0.863548 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 2.86008 2.12173 2.65543 0.217019 1.22264 0.167089 -0.798256 1.5248 -0.582821 0.799672 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.8342 2.12173 2.65543 -0.509077 1.22264 0.167089 -0.798256 0.529679 -0.582821 0.0042752 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.163587 2.12173 2.65543 1.14368 1.22264 0.167089 -0.798256 0.379785 -0.582821 0.872084 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.912931 2.12173 2.65543 0.0513846 1.22264 0.167089 -0.798256 -1.11309 -0.582821 -0.505468 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 2.88158 2.12173 2.65543 0.158486 1.22264 0.167089 -0.798256 0.711747 -0.582821 0.844085 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 1.77072 2.12173 2.65543 0.0292469 1.22264 0.167089 -0.798256 0.57961 -0.582821 1.1688 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.426042 2.12173 2.65543 0.473356 1.22264 0.167089 -0.798256 0.926163 -0.582821 2.05116 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.252502 2.12173 2.65543 1.88182 1.22264 0.167089 -0.798256 0.177962 -0.582821 1.75603 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.664321 2.12173 2.65543 1.3883 1.22264 0.167089 -0.798256 0.882753 -0.582821 -2.24115 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 1.02403 2.12173 2.65543 0.938943 1.22264 0.167089 -0.798256 -0.669591 -0.582821 -3.26507 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.599718 2.12173 2.65543 -0.732816 1.22264 0.167089 -0.798256 0.678295 -0.582821 -0.832975 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 2.42449 2.12173 2.65543 1.51321 1.22264 0.167089 -0.798256 -0.149696 -0.582821 0.0919733 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 1.39103 2.12173 2.65543 0.952459 1.22264 0.167089 -0.798256 -0.383666 -0.582821 -0.399253 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.440074 2.12173 2.65543 1.53563 1.22264 0.167089 -0.798256 -0.0959758 -0.582821 0.788133 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.981887 2.12173 2.65543 -1.19894 1.22264 0.167089 -0.798256 0.423492 -0.582821 0.601087 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.229903 2.12173 2.65543 -0.525739 1.22264 0.167089 -0.798256 -0.0442552 -0.582821 -1.25531 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.311427 2.12173 2.65543 -1.27327 1.22264 0.167089 -0.798256 -0.410998 -0.582821 0.123871 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 0.275404 2.12173 2.65543 -0.419204 1.22264 0.167089 -0.798256 -3.0066 -0.582821 -2.17921 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.081477 2.12173 2.65543 -0.376408 1.22264 0.167089 -0.798256 0.198615 -0.582821 -0.23186 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 -0.261664 2.12173 2.65543 -0.26841 1.22264 0.167089 -0.798256 -2.69126 -0.582821 -1.64076 
1.49706 0.819389 -1.01263 -0.79771 -0.571924 -0.373635 0.938496 1.68986 1.2733 2.05103 2.05596 2.12173 2.65543 1.06961 1.22264 0.167089 -0.798256 0.969654 -0.582821 2.34975 
