
0.1 0.0758195 0.116008 0.141088 0.0219054 
0.1 0.0777063 0.125263 0.116016 0.0195496 
0.1 0.0776272 0.148382 0.221817 0.0262327 
0.1 0.0885789 0.196031 0.164146 0.0156941 
0.1 0.0718195 0.100242 0.0807171 0.120887 
0.1 0.131795 0.00433828 0.00820558 0.0268544 
0.1 0.0840343 0.156886 0.123856 0.0117506 
0.1 0.0735023 0.148234 0.141186 0.0741923 
0.1 0.110536 0.00460998 0.00295788 0.633441 
0.1 0.208581 5.45687e-06 1.14e-05 0.0494925 
